ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83070-3	Calcidiol+ercalcidiol:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83071-1	Calcidiol+ercalcidiol:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83072-9	Alpha-1-Fetoprotein:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83073-7	Alpha-1-Fetoprotein:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83074-5	Alpha-1-Fetoprotein:ACnc:Pt:Amnio fld:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83075-2	Alpha-1-Fetoprotein:MCnc:Pt:Amnio fld:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83076-0	Beta-2-Microglobulin:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83077-8	Beta-2-Microglobulin:MCnc:Pt:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83078-6	Beta-2-Microglobulin:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83079-4	Beta-2-Microglobulin:ACnc:Pt:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83082-8	Cancer Ag 125:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83083-6	Cancer Ag 15-3:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83084-4	Cancer Ag 19-9:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83085-1	Carcinoembryonic Ag:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83086-9	Choriogonadotropin:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83088-5	Cortisol:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83089-3	Cortisol:MCnc:24H:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83090-1	Cortisol:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83091-9	Cortisol:SCnc:24H:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83092-7	Creatine kinase.MB:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83096-8	Estradiol:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83097-6	Estradiol:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83098-4	Follitropin:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83099-2	Galectin 3:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83102-4	IgE:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83103-2	Lutropin:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83104-0	Mullerian inhibiting substance:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83105-7	Mullerian inhibiting substance:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83106-5	Myoglobin:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83107-3	Natriuretic peptide.B prohormone N-Terminal:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83108-1	Natriuretic peptide.B prohormone N-Terminal:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83109-9	Progesterone:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83110-7	Progesterone:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83111-5	Prolactin:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83112-3	Prostate specific Ag:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83113-1	Prostate specific Ag.free:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83114-9	S100 calcium binding protein B:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83115-6	Testosterone:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83116-4	Testosterone:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83117-2	Thyroglobulin Ab.IgG:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83118-0	Thyroperoxidase Ab.IgG:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83119-8	Thyroxine:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83120-6	Thyroxine:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83121-4	Thyroxine.free:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83122-2	Thyroxine.free:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83124-8	Triiodothyronine:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83125-5	Triiodothyronine:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83126-3	Triiodothyronine.free:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	83127-1	Triiodothyronine.free:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	95768-8	Parathyrin.1-84:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	95847-0	Somatotropin^90M post dose macimorelin:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	95848-8	Somatotropin^60M post dose macimorelin:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	95849-6	Somatotropin^45M post dose macimorelin:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	95850-4	Somatotropin^30M post dose macimorelin:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	94718-4	Alpha defensins 1+2+3:PrThr:Pt:Synv fld:Ord:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	93493-5	3-Hydroxy-3-Methylglutaryl-Coenzyme A Reductase Ab.IgG:ACnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	94554-3	Soluble CD14 subtype:MCnc:Pt:Ser/Plas/Bld:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	96460-1	Thyroglobulin^post thyroglobulin antibody neutralization:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	96461-9	Gastrin releasing polypeptide prohormone:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	92897-8	Aldosterone:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	93369-7	Krebs von den Lungen-6:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	92665-9	Growth and differentiation factor 15:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	90741-0	Parathyrin.1-84:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	90239-5	Suppression of tumorigenicity 2.soluble:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	99407-9	Myeloperoxidase:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	99408-7	Matrix metallopeptidase 9:MCnc:Pt:Ser:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	98958-2	Periostin:SCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	99077-0	Alpha-1-Fetoprotein.L3:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97105-1	Chemokine (C-C motif) ligand 2:MCnc:Pt:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97106-9	Hepatitis A virus cellular receptor 1:MCnc:Pt:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97107-7	Fibroblast growth factor 19:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97149-9	Pro prostate specific Ag isoform 2:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97604-3	Glial fibrillary acidic protein:MCnc:Pt:Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	97605-0	Ubiquitin carboxyl-terminal hydrolase-L1:MCnc:Pt:Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD		
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	44712-8	Collagen crosslinked N-telopeptide/Creatinine:SRto:Pt:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	44713-6	Collagen crosslinked N-telopeptide/Creatinine:SRto:Pt:XXX:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	47317-3	Interleukin 12:MCnc:Pt:Body fld:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	47053-4	Enolase.neuron specific:MCnc:Pt:CSF:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	40703-1	Lactoferrin:PrThr:Pt:Stool:Ord:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	44308-5	Collagen crosslinked N-telopeptide/Creatinine:SRto:24H:Urine:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	56490-6	Hemoglobin.gastrointestinal.lower^2nd specimen:PrThr:Pt:Stool:Ord:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	56491-4	Hemoglobin.gastrointestinal.lower^3rd specimen:PrThr:Pt:Stool:Ord:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	57697-5	Protein Z Ag:MCnc:Pt:Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	57905-2	Hemoglobin.gastrointestinal.lower^1st specimen:PrThr:Pt:Stool:Ord:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	57371-7	Enolase.neuron specific:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	56940-0	Inhibin B:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	58453-2	Hemoglobin.gastrointestinal.lower:MCnc:Pt:Stool:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	100359-9	Gliadin 33 mer peptide:MCnc:Pt:Stool:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	20567-4	Ferritin:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	20568-2	Prolactin:MCnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	30169-7	Chromogranin A:ACnc:Pt:Ser/Plas:Qn:IA
LP31899-5	Immunological methods	METHOD	LP217197-5	IA	METHOD	29771-3	Hemoglobin.gastrointestinal.lower:PrThr:Pt:Stool:Ord:IA
LP217197-5	IA	METHOD	LP6242-4	EIA.3rd IS	METHOD	20415-6	Choriogonadotropin.beta subunit:ACnc:Pt:Ser/Plas:Qn:EIA.3rd IS
LP217197-5	IA	METHOD	LP217198-3	IA.rapid	METHOD	88888-3	Pancreatic stone protein:MCnc:Pt:Ser/Plas/Bld:Qn:IA.rapid
LP217197-5	IA	METHOD	LP217198-3	IA.rapid	METHOD	80372-6	Hemoglobin.gastrointestinal:PrThr:Pt:Stool:Ord:IA.rapid
LP217197-5	IA	METHOD	LP217198-3	IA.rapid	METHOD	80384-1	Choriogonadotropin (pregnancy test):PrThr:Pt:Urine:Ord:IA.rapid
LP217197-5	IA	METHOD	LP217198-3	IA.rapid	METHOD	80385-8	Choriogonadotropin (pregnancy test):PrThr:Pt:Ser:Ord:IA.rapid
LP217197-5	IA	METHOD	LP217198-3	IA.rapid	METHOD	76399-5	Troponin I.cardiac:PrThr:Pt:Ser/Plas/Bld:Ord:IA.rapid
LP31899-5	Immunological methods	METHOD	LP6106-1	Aggl	METHOD		
LP6106-1	Aggl	METHOD	LP6360-4	LA	METHOD	6443-6	Lactoferrin:PrThr:Pt:Stool:Ord:LA
LP6106-1	Aggl	METHOD	LP6360-4	LA	METHOD	6444-4	Lactoferrin:PrThr:Pt:XXX:Ord:LA
LP6106-1	Aggl	METHOD	LP28800-8	HA	METHOD		
LP28800-8	HA	METHOD	LP6304-2	HAI	METHOD	44583-3	IgA Ab:PrThr:Pt:Ser/Plas:Ord:HAI
LP31675-9	Laboratory	METHOD	LP31954-8	Toxicology methods	METHOD		
LP31954-8	Toxicology methods	METHOD	LP6197-0	Confirm	METHOD	94487-6	Galactosylceramidase:CCnt:Pt:WBC:Qn:Confirm
LP31954-8	Toxicology methods	METHOD	LP6197-0	Confirm	METHOD	94488-4	Acid alpha glucosidase:CCnt:Pt:WBC:Qn:Confirm
LP31954-8	Toxicology methods	METHOD	LP6197-0	Confirm	METHOD	43194-0	Gamma hydroxybutyrate:MCnc:Pt:Ser/Plas:Qn:Confirm
LP31954-8	Toxicology methods	METHOD	LP6197-0	Confirm	METHOD	43198-1	Gamma hydroxybutyrate:MCnc:Pt:Urine:Qn:Confirm
LP31954-8	Toxicology methods	METHOD	LP6197-0	Confirm	METHOD	57746-0	Gamma hydroxybutyrate:PrThr:Pt:Urine:Ord:Confirm
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	56448-4	Chloride:SCnc:Pt:Sweat:Qn:Screen
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	43197-3	Gamma hydroxybutyrate:PrThr:Pt:Urine:Ord:Screen
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	32160-4	Carboxyhemoglobin:PrThr:Pt:Bld:Ord:Screen
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	93706-0	Ethyl sulfate+Ethyl glucuronide:MCnc:Pt:Urine:Qn:Screen
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	82506-7	Oligosaccharides pattern:Imp:Pt:Fibroblasts:Nar:Screen
LP31954-8	Toxicology methods	METHOD	LP6503-9	Screen	METHOD	82507-5	Oligosaccharides pattern:Imp:Pt:WBC:Nar:Screen
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	88709-1	Albumin/Globulin:MRto:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	94714-3	Beta globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	94715-0	Gamma globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	9734-5	Alpha 1 globulin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	9744-4	Beta globulin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	9745-1	Gamma globulin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6794-2	Alpha 1 globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6795-9	Alpha 2 globulin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6789-2	Immunoglobulin light chains.lambda:PrThr:Pt:Ser:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6790-0	Immunoglobulin light chains.lambda:PrThr:Pt:Urine:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6785-0	Immunoglobulin light chains.kappa:PrThr:Pt:Ser:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6786-8	Immunoglobulin light chains.kappa:PrThr:Pt:Urine:Ord:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6783-5	IgM:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6780-1	IgG:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6778-5	IgA:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72561-4	Creatine kinase.aberrant band/Creatine kinase.total:CFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72562-2	Creatine kinase.MM/Creatine kinase.total:CFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72563-0	Creatine kinase.MB/Creatine kinase.total:CFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	68930-7	Albumin/Globulin:MRto:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6941-9	Albumin:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	6942-7	Albumin:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	77581-7	Alpha 2 globulin:MCnc:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	77340-8	Alpha 1 globulin:MCnc:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	77342-4	Beta 1 globulin:MCnc:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	77343-2	Gamma globulin:MCnc:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	77940-5	Albumin:MCnc:XXX:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	75517-3	Protein.monoclonal band 4:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	74636-2	Protein.monoclonal band 3:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	74637-0	Protein.monoclonal band 2:MRat:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72565-5	Creatine kinase.BB/Creatine kinase.total:CFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72577-0	Protein.monoclonal/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72578-8	Prealbumin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72579-6	Prealbumin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72580-4	Gamma globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72581-2	Gamma globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72582-0	Gamma globulin/Protein.total:MFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72583-8	Gamma globulin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72584-6	Beta globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72585-3	Beta globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72586-1	Beta globulin/Protein.total:MFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72587-9	Beta globulin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72588-7	Alpha 2 globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72589-5	Alpha 2 globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72590-3	Alpha 2 globulin/Protein.total:MFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72591-1	Alpha 2 globulin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72592-9	Alpha 1 globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72593-7	Alpha 1 globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72594-5	Alpha 1 globulin/Protein.total:MFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72595-2	Alpha 1 globulin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72596-0	Albumin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72597-8	Albumin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72598-6	Albumin/Protein.total:MFr.DF:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72599-4	Albumin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	72600-0	Albumin/Protein.total:MFr.DF:Pt:Body fld:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD		
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	97763-7	Beta 2 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	97764-5	Beta 1 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	97771-0	Protein.monoclonal band 1:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	97772-8	Protein.monoclonal band 1:MCnc:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	99599-3	Protein.monoclonal band 1/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	99600-9	Beta 1 globulin:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	99601-7	Beta 2 globulin:MCnc:24H:Urine:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	98992-1	Alpha-1-Acid glycoprotein/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	98993-9	Alpha 1 antitrypsin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	98994-7	Alpha 1 antitrypsin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP31675-9	Laboratory	METHOD	LP6247-3	Electrophoresis	METHOD	98995-4	Transferrin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
