ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	25681-8	Immunoglobulin light chains.kappa:PrThr:Pt:Ser:Ord:Immunoelectrophoresis
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	25682-6	Immunoglobulin light chains.kappa:MRat:24H:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	27365-6	Immunoglobulin light chains.kappa:MCnc:Pt:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	88304-1	Immunoglobulin light chains.kappa:PrThr:24H:Urine:Ord:Immunofixation
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	48773-6	Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda:MRto:Pt:CSF:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	49908-7	Immunoglobulin light chains.kappa/Immunoglobulin light chains.lambda:MRto:24H:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15030-7	Immunoglobulin light chains.kappa	COMPONENT		
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	12777-9	Immunoglobulin light chains.kappa.free:ACnc:Pt:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	36916-5	Immunoglobulin light chains.kappa.free:MCnc:Pt:Ser:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	41759-2	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:Pt:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	43940-6	Immunoglobulin light chains.kappa.free:MCnc:24H:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	44555-1	Immunoglobulin light chains.kappa.free:PrThr:Pt:Ser:Ord:Immunofixation
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	44604-7	Immunoglobulin light chains.kappa.free:PrThr:Pt:Urine:Ord:Immunofixation
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	48774-4	Immunoglobulin light chains.kappa.free:MCnc:Pt:CSF:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	48776-9	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:Pt:CSF:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	48777-7	Immunoglobulin light chains.kappa.free/Albumin:RelRto:Pt:Ser+CSF:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	49553-1	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:24H:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	40637-1	Immunoglobulin light chains.kappa.free:PrThr:Pt:Urine:Ord:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	40844-3	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda:MRto:Pt:Ser:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	38176-4	Immunoglobulin light chains.kappa.free:MCnc:Pt:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	38177-2	Immunoglobulin light chains.kappa.free:MRat:24H:Urine:Qn:
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	80515-0	Immunoglobulin light chains.kappa.free:MCnc:Pt:Ser:Qn:Nephelometry
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	80517-6	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:Pt:Ser:Qn:Nephelometry
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	88301-7	Immunoglobulin light chains.kappa.free:PrThr:24H:Urine:Ord:Immunofixation
LP15030-7	Immunoglobulin light chains.kappa	COMPONENT	LP29081-4	Immunoglobulin light chains.kappa.free	COMPONENT	48378-4	Immunoglobulin light chains.kappa.free/Immunoglobulin light chains.lambda.free:MRto:Pt:Ser:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	40639-7	Immunoglobulin light chains.lambda:PrThr:Pt:Ser:Ord:Immunofixation
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	44395-2	Immunoglobulin light chains.lambda:PrThr:24H:Urine:Ord:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	48772-8	Immunoglobulin light chains.lambda:MCnc:Pt:CSF:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	6789-2	Immunoglobulin light chains.lambda:PrThr:Pt:Ser:Ord:Electrophoresis
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	25684-2	Immunoglobulin light chains.lambda:MRat:24H:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	27394-6	Immunoglobulin light chains.lambda:MCnc:Pt:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	6790-0	Immunoglobulin light chains.lambda:PrThr:Pt:Urine:Ord:Electrophoresis
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	6791-8	Immunoglobulin light chains.lambda:PrThr:Pt:Ser:Ord:IA
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	88303-3	Immunoglobulin light chains.lambda:PrThr:24H:Urine:Ord:Immunofixation
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	40638-9	Immunoglobulin light chains.lambda:PrThr:Pt:Urine:Ord:Immunofixation
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	11051-0	Immunoglobulin light chains.lambda:MCnc:Pt:Ser/Plas:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	15187-8	Immunoglobulin light chains.lambda:MCnc:24H:Urine:Qn:
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	25683-4	Immunoglobulin light chains.lambda:PrThr:Pt:Ser:Ord:Immunoelectrophoresis
LP15155-2	Immunoglobulin light chains	COMPONENT	LP15031-5	Immunoglobulin light chains.lambda	COMPONENT		
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	12778-7	Immunoglobulin light chains.lambda.free:ACnc:Pt:Urine:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	33944-0	Immunoglobulin light chains.lambda.free:MCnc:Pt:Ser/Plas:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	38169-9	Immunoglobulin light chains.lambda.free:MRat:24H:Urine:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	38178-0	Immunoglobulin light chains.lambda.free:MCnc:Pt:Urine:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	40640-5	Immunoglobulin light chains.lambda.free:PrThr:Pt:Urine:Ord:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	48775-1	Immunoglobulin light chains.lambda.free:MCnc:Pt:CSF:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	50978-6	Immunoglobulin light chains.lambda.free:PrThr:Pt:Ser:Ord:Immunofixation
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	53574-0	Immunoglobulin light chains.lambda.free:MCnc:24H:Urine:Qn:
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	56481-5	Immunoglobulin light chains.lambda.free:PrThr:Pt:Urine:Ord:Immunofixation
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	80516-8	Immunoglobulin light chains.lambda.free:MCnc:Pt:Ser:Qn:Nephelometry
LP15031-5	Immunoglobulin light chains.lambda	COMPONENT	LP29082-2	Immunoglobulin light chains.lambda.free	COMPONENT	88302-5	Immunoglobulin light chains.lambda.free:PrThr:24H:Urine:Ord:Immunofixation
LP15838-3	Protein	COMPONENT	LP18574-1	Immunosuppressive acidic protein	COMPONENT	14164-8	Immunosuppressive acidic protein:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP18574-1	Immunosuppressive acidic protein	COMPONENT	13128-4	Immunosuppressive acidic protein:ACnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP31742-7	Insulin-like growth factor binding proteins	COMPONENT		
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP18164-1	Insulin-like growth factor binding protein 1	COMPONENT	12722-5	Insulin-like growth factor binding protein 1:MCnc:Pt:Ser/Plas:Qn:
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP18164-1	Insulin-like growth factor binding protein 1	COMPONENT	69945-4	Insulin-like growth factor binding protein 1:PrThr:Pt:Vag:Ord:
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP18165-8	Insulin-like growth factor binding protein 2	COMPONENT	12723-3	Insulin-like growth factor binding protein 2:MCnc:Pt:Ser/Plas:Qn:
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP15668-4	Insulin-like growth factor binding protein 3	COMPONENT	33808-7	Insulin-like growth factor binding protein 3:SCnc:Pt:Ser/Plas:Qn:
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP15668-4	Insulin-like growth factor binding protein 3	COMPONENT	48628-2	Insulin-like growth factor binding protein 3:PrThr:Pt:Urine:Ord:
LP31742-7	Insulin-like growth factor binding proteins	COMPONENT	LP15668-4	Insulin-like growth factor binding protein 3	COMPONENT	2483-6	Insulin-like growth factor binding protein 3:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP428290-3	Intercellular adhesion molecule 1	COMPONENT	98120-9	Intercellular adhesion molecule 1:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP185749-1	Interstitial collagenase	COMPONENT	75630-4	Interstitial collagenase:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP14679-2	Keratin	COMPONENT		
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	68928-1	Cytokeratin 19:MCnc:Pt:CSF:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	68929-9	Cytokeratin 19:MCnc:Pt:Pericard fld:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	48163-0	Cytokeratin 19:MCnc:Pt:Body fld:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	56787-5	Cytokeratin 19:ACnc:Pt:Urine:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	25390-6	Cytokeratin 19:MCnc:Pt:Ser/Plas:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	19182-5	Cytokeratin 19:ACnc:Pt:Ser/Plas:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	19183-3	Cytokeratin 19:ACnc:Pt:Plr fld:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	68938-0	Cytokeratin 19:MCnc:Pt:Plr fld:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	97748-8	Cytokeratin 19:MCnc:Pt:Asp:Qn:
LP14679-2	Keratin	COMPONENT	LP19423-0	Cytokeratin 19	COMPONENT	68927-3	Cytokeratin 19:MCnc:Pt:Periton fld:Qn:
LP15838-3	Protein	COMPONENT	LP28532-7	Mannose-binding protein	COMPONENT	30152-3	Mannose-binding protein:MCnc:Pt:Ser:Qn:
LP15838-3	Protein	COMPONENT	LP31723-7	Melanoma inhibitory activity protein	COMPONENT	33962-2	Melanoma inhibitory activity protein:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP201884-6	Monolysocardiolipin	COMPONENT	80154-8	Monolysocardiolipin/cardiolipin:SRto:Pt:Bld.dot:Qn:
LP15838-3	Protein	COMPONENT	LP15739-3	Mucoprotein	COMPONENT	2637-7	Mucoprotein:MCnc:Pt:Ser:Qn:
LP15838-3	Protein	COMPONENT	LP199521-8	Neurofilament heavy chain	COMPONENT		
LP199521-8	Neurofilament heavy chain	COMPONENT	LP199522-6	Neurofilament heavy chain Ab	COMPONENT	78969-3	Neurofilament heavy chain Ab:MCnc:Pt:CSF:Qn:
LP15838-3	Protein	COMPONENT	LP199520-0	Neurofilament medium chain	COMPONENT		
LP199520-0	Neurofilament medium chain	COMPONENT	LP199519-2	Neurofilament medium chain Ab	COMPONENT	78965-1	Neurofilament medium chain Ab:MCnc:Pt:CSF:Qn:
LP15838-3	Protein	COMPONENT	LP15744-3	Neurophysin	COMPONENT	2654-2	Neurophysin:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP33048-7	Perforin	COMPONENT	35128-8	Perforin:ACnc:Pt:WBC:Qn:
LP15838-3	Protein	COMPONENT	LP429321-5	Periostin	COMPONENT	98958-2	Periostin:SCnc:Pt:Ser/Plas:Qn:IA
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT		
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	33467-2	Prealbumin:MCnc:Pt:BldCo:Qn:
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	40857-5	Prealbumin:MCnc:Pt:Urine:Qn:
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	46130-1	Prealbumin:MCnc:Pt:Ser/Plas:Qn:Nephelometry
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	17810-3	Prealbumin/Protein.total:MFr:Pt:Body fld:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	2876-1	Prealbumin:MCnc:Pt:CSF:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	2877-9	Prealbumin:MCnc:Pt:Ser/Plas:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	77192-3	Prealbumin:SCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	53229-1	Prealbumin:MRat:24H:Urine:Qn:
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	6793-4	Prealbumin:MCnc:Pt:Ser/Plas:Qn:IA
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	72578-8	Prealbumin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	72579-6	Prealbumin/Protein.total:MFr.DF:Pt:CSF:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	3037-9	Prealbumin:CCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	13973-3	Prealbumin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	13979-0	Prealbumin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	13985-7	Prealbumin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	13991-5	Prealbumin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP15838-3	Protein	COMPONENT	LP15837-5	Prealbumin	COMPONENT	14338-8	Prealbumin:MCnc:Pt:Ser/Plas:Qn:
LP15837-5	Prealbumin	COMPONENT	LP418389-5	Transthyretin	COMPONENT	94860-4	Transthyretin:Mass:Pt:Bld:Qn:
LP15837-5	Prealbumin	COMPONENT	LP418389-5	Transthyretin	COMPONENT		
LP418389-5	Transthyretin	COMPONENT	LP418392-9	Transthyretin - transthyretin peak 2	COMPONENT	94861-2	Transthyretin - transthyretin peak 2:MDiff:Pt:Bld:Qn:
LP418389-5	Transthyretin	COMPONENT	LP418390-3	Transthyretin peak 2	COMPONENT	94862-0	Transthyretin peak 2:Mass:Pt:Bld:Qn:
LP418389-5	Transthyretin	COMPONENT	LP418391-1	Transthyretin width at half peak height	COMPONENT	94863-8	Transthyretin width at half peak height:Mass:Pt:Bld:Qn:
LP15838-3	Protein	COMPONENT	LP28774-5	Pregnancy associated plasma protein A	COMPONENT		
LP15838-3	Protein	COMPONENT	LP28774-5	Pregnancy associated plasma protein A	COMPONENT	32046-5	Pregnancy associated plasma protein A:ACnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP28774-5	Pregnancy associated plasma protein A	COMPONENT	32123-2	Pregnancy associated plasma protein A:MoM:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP28774-5	Pregnancy associated plasma protein A	COMPONENT	48407-1	Pregnancy associated plasma protein A:MCnc:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP28774-5	Pregnancy associated plasma protein A	COMPONENT	76348-2	Pregnancy associated plasma protein A^^adjusted:MoM:Pt:Ser/Plas:Qn:
LP28774-5	Pregnancy associated plasma protein A	COMPONENT	LP28980-8	Pregnancy associated plasma protein A multiple of the median	COMPONENT	45273-0	Pregnancy associated plasma protein A multiple of the median:Prctl:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP15814-4	Pregnancy specific protein 1	COMPONENT	2831-6	Pregnancy specific protein 1:MCnc:Pt:Ser:Qn:
LP15838-3	Protein	COMPONENT	LP150209-7	Promyelocytic leukemia protein distribution pattern	COMPONENT	71796-7	Promyelocytic leukemia protein distribution pattern:Imp:Pt:Bld/Tiss:Ord:IF
LP15838-3	Protein	COMPONENT	LP65130-4	Protein carbonyl	COMPONENT	50043-9	Protein carbonyl/protein:Ratio:Pt:Ser/Plas:Qn:
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT		
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	12851-2	Protein pattern:Imp:Pt:Ser/Plas:Nom:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	13438-7	Protein pattern:Imp:Pt:Urine:Nom:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	13439-5	Protein pattern:Imp:Pt:CSF:Nom:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	14895-7	Protein pattern:Imp:Pt:Ser/Plas:Nom:Immunofixation
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	14896-5	Protein pattern:Imp:Pt:Urine:Nom:Immunofixation
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	32210-7	Protein pattern:Imp:24H:Urine:Nom:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	34435-8	Protein pattern:Imp:Pt:XXX:Nom:Immunofixation
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	34641-1	Protein pattern:Imp:Pt:Ser/Plas:Nom:
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	48423-8	Protein pattern:Imp:Pt:Body fld:Nom:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	48424-6	Protein pattern:Imp:Pt:Body fld:Nom:
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49295-9	Protein pattern:Imp:Pt:CSF:Nar:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49296-7	Protein pattern:Imp:Pt:Ser/Plas:Nar:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49297-5	Protein pattern:Imp:Pt:Ser/Plas:Nar:Immunofixation
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49298-3	Protein pattern:Imp:Pt:Ser/Plas:Nar:
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49299-1	Protein pattern:Imp:Pt:Urine:Nar:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49300-7	Protein pattern:Imp:Pt:Urine:Nar:Immunofixation
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49301-5	Protein pattern:Imp:24H:Urine:Nar:Electrophoresis
LP15838-3	Protein	COMPONENT	LP18194-8	Protein pattern	COMPONENT	49302-3	Protein pattern:Imp:Pt:XXX:Nar:Immunofixation
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT		
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	49293-4	Protein fractions.oligoclonal bands:Imp:Pt:CSF:Nar:Electrophoresis
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	49294-2	Protein fractions.oligoclonal bands:Imp:Pt:Ser/Plas:Nar:
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	49852-7	Protein fractions.oligoclonal bands:Num:Pt:CSF:Qn:Isoelectric focusing
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	50059-5	Protein fractions.oligoclonal bands/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	56974-9	Protein fractions.oligoclonal bands:Imp:Pt:Ser/Plas:Nom:Isoelectric focusing
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	58800-4	Protein fractions.oligoclonal bands:Imp:24H:Urine:Nom:Isoelectric focusing
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	35569-3	Protein fractions.oligoclonal bands:Num:Pt:Ser/Plas:Qn:
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	38525-2	Protein fractions.oligoclonal bands:MCnc:Pt:Urine:Qn:Electrophoresis
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	48422-0	Protein fractions.oligoclonal bands:PrThr:Pt:Ser/Plas:Ord:
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	12782-9	Protein fractions.oligoclonal bands:Imp:Pt:CSF:Nom:Electrophoresis
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	12783-7	Protein fractions.oligoclonal bands:Imp:Pt:Ser/Plas:Nom:
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	17821-0	Protein fractions.oligoclonal bands:Imp:Pt:Body fld:Nar:Electrophoresis
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	32358-4	Protein fractions.oligoclonal bands:PrThr:Pt:CSF:Ord:
LP18194-8	Protein pattern	COMPONENT	LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	35568-5	Protein fractions.oligoclonal bands:Num:Pt:CSF:Qn:Electrophoresis
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP62861-7	Protein fractions.oligoclonal bands.IT	COMPONENT	48668-8	Protein fractions.oligoclonal bands.IT:PrThr:Pt:Ser+CSF:Ord:
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96204-0	Protein fractions.oligoclonal bands.IgG	COMPONENT	56762-8	Protein fractions.oligoclonal bands.IgG:PrThr:Pt:Ser/Plas:Ord:
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96204-0	Protein fractions.oligoclonal bands.IgG	COMPONENT	56764-4	Protein fractions.oligoclonal bands.IgG:PrThr:Pt:CSF:Ord:Isoelectric focusing
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96204-0	Protein fractions.oligoclonal bands.IgG	COMPONENT	57665-2	Protein fractions.oligoclonal bands.IgG:PrThr:Pt:Ser/Plas:Ord:Isoelectric focusing
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96205-7	Protein fractions.oligoclonal bands.IgM	COMPONENT	56763-6	Protein fractions.oligoclonal bands.IgM:Imp:Pt:Ser/Plas:Nom:
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96205-7	Protein fractions.oligoclonal bands.IgM	COMPONENT	56765-1	Protein fractions.oligoclonal bands.IgM:PrThr:Pt:CSF:Ord:Isoelectric focusing
LP18182-3	Protein fractions.oligoclonal bands	COMPONENT	LP96205-7	Protein fractions.oligoclonal bands.IgM	COMPONENT	57666-0	Protein fractions.oligoclonal bands.IgM:PrThr:Pt:Ser/Plas:Ord:Isoelectric focusing
