# curie_map:
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/4ed9c3d9-fcbc-4bda-b356-113f958f61dc
# mapping_tool: https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2
# mapping_tool_version: 3.4.1
# similarity_measure: https://www.wikidata.org/wiki/Q1784941
subject_id	predicate_id	object_id	subject_label	object_label	PartTypeName	mapping_justification	similarity_score	subject_dangling	object_dangling	curator_approved
https://loinc.org/LP100464-9	rdfs:subClassOf	https://loinc.org/LP72350-9	Flag for Date 1st systemic treatment not populated	Date 1st systemic treatment	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74818	True	False	
https://loinc.org/LP309234-5	rdfs:subClassOf	https://loinc.org/LP309768-2	Multisection perfusion^W stress+W Tc-99m Sestamibi IV	Views^W stress+W Tc-99m Sestamibi IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74816	False	True	
https://loinc.org/LP304635-8	rdfs:subClassOf	https://loinc.org/LP15252-7	11-Deoxycortisol^1st specimen post XXX challenge	11-Deoxycortisol	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74813	True	False	
https://loinc.org/LP304634-1	rdfs:subClassOf	https://loinc.org/LP15252-7	11-Deoxycortisol^1H post XXX challenge	11-Deoxycortisol	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74812	True	False	
https://loinc.org/LP116255-3	rdfs:subClassOf	https://loinc.org/LP116259-5	Incenter patients who transferred to other dialysis unit	Incenter dialysis patients lost to follow up	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74809	True	False	
https://loinc.org/LP418558-5	rdfs:subClassOf	https://loinc.org/LP418933-0	Glucagon post fasting and meal stimulation panel	Glucagon^4.5H post meal	Rad.Anatomic Location.Imaging Focus	semapv:SemanticSimilarityThresholdMatching	0.74809	True	False	
https://loinc.org/LP418568-4	rdfs:subClassOf	https://loinc.org/LP418952-0	Insulin post fasting and meal stimulation panel	Insulin^3H post meal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74803	True	False	
https://loinc.org/LP306883-2	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^1st specimen post XXX challenge	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74801	True	False	
https://loinc.org/LP133776-7	rdfs:subClassOf	https://loinc.org/LP420273-7	Total population	Population group	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.748	False	True	
https://loinc.org/LP121336-4	rdfs:subClassOf	https://loinc.org/LP200651-0	Other relative with strabismus	Strabismus	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74798	True	False	
https://loinc.org/LP30243-7	rdfs:subClassOf	https://loinc.org/LP7556-6	Respiratory system^fetus	Respiratory system	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74798	True	False	
https://loinc.org/LP72743-5	rdfs:subClassOf	https://loinc.org/LP74441-4	Hospital admission date	Admission date	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74798	True	False	
https://loinc.org/LP35999-9	rdfs:subClassOf	https://loinc.org/LP156328-9	Guidance for removal of catheter	Date catheter removal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74797	False	True	
https://loinc.org/LP97830-1	rdfs:subClassOf	https://loinc.org/LP74144-4	Prescription for medication	Medication name	TIME	semapv:SemanticSimilarityThresholdMatching	0.74793	True	False	
https://loinc.org/LP63588-5	rdfs:subClassOf	https://loinc.org/LP20464-1	6 PM specimen	24H specimen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74792	True	False	
https://loinc.org/LP441218-7	rdfs:subClassOf	https://loinc.org/LP441229-4	Medication dosage justification	Medication maximum dose amount	PROPERTY	semapv:SemanticSimilarityThresholdMatching	0.74791	False	True	
https://loinc.org/LP149086-3	rdfs:subClassOf	https://loinc.org/LP149112-7	Additional concerns - FAACT-child_adoles	Additional concerns - FAACT-parent	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7479	True	False	
https://loinc.org/LP306231-4	rdfs:subClassOf	https://loinc.org/LP66340-8	Insulin^11H post XXX challenge	Insulin XXX challenge panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7479	False	True	
https://loinc.org/LP268462-1	rdfs:subClassOf	https://loinc.org/LP134486-2	Your child reacts slower than most people his or her age when he or she plays games in past 4W - severity	I react slower than most people my age when I play games	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74789	False	True	
https://loinc.org/LP305149-9	rdfs:subClassOf	https://loinc.org/LP15090-1	Catecholamines^6th specimen post XXX challenge	Catecholamines	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74789	False	True	
https://loinc.org/LP308045-6	rdfs:subClassOf	https://loinc.org/LP19239-0	Topiramate^peak	Topiramate	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74788	True	False	
https://loinc.org/LP117813-8	rdfs:subClassOf	https://loinc.org/LP74892-8	Have you ever been treated for your glaucoma	Glaucoma	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74784	True	False	
https://loinc.org/LP305345-3	rdfs:subClassOf	https://loinc.org/LP306265-2	Cortisol^20M post dose insulin IV	Insulin^20M post dose glucose	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74784	True	False	
https://loinc.org/LP309293-1	rdfs:subClassOf	https://loinc.org/LP438973-2	Multisection^W radionuclide IV+WO contrast	Multisection^WO contrast IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74783	False	True	
https://loinc.org/LP100444-1	rdfs:subClassOf	https://loinc.org/LP222094-7	Flag for Derived neoadjuvant therapy not populated	Response to neoadjuvant therapy	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74782	False	True	
https://loinc.org/LP310186-4	rdfs:subClassOf	https://loinc.org/LP267994-4	Are you able to carry a suitcase up a flight of stairs	Are you able to climb several flights of stairs	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74763	False	True	
https://loinc.org/LP251068-5	rdfs:subClassOf	https://loinc.org/LP33404-2	Guidance for placement of long feeding tube	Guidance for placement of tube	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7476	True	False	
https://loinc.org/LP305143-2	rdfs:subClassOf	https://loinc.org/LP15090-1	Catecholamines^2nd specimen post XXX challenge	Catecholamines	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74754	False	True	
https://loinc.org/LP263743-9	rdfs:subClassOf	https://loinc.org/LP263753-8	Number of current pressure injuries not present or were at a lesser stage on prior assessment - stage 3	Stage 3 pressure injuries not present or at a lesser stage on admission &or reentry	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.74752	False	True	
https://loinc.org/LP307217-2	rdfs:subClassOf	https://loinc.org/LP15922-5	Triiodothyronine^2nd specimen post XXX challenge	Triiodothyronine	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74752	True	False	
https://loinc.org/LP249696-8	rdfs:subClassOf	https://loinc.org/LP249697-6	Provider death registration - recommended CDA R1 sections	Provider death registration	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74746	True	False	
https://loinc.org/LP306821-2	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^10M post dose TRH	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74746	True	False	
https://loinc.org/LP342947-1	rdfs:subClassOf	https://loinc.org/LP342950-5	Smoking helps me when I'm upset about something	Smoking helps me deal with anxiety	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74744	True	False	
https://loinc.org/LP74015-6	rdfs:subClassOf	https://loinc.org/LP185402-7	ED clinical finding	Clinical finding	SUPER SYSTEM	semapv:SemanticSimilarityThresholdMatching	0.74743	True	False	
https://loinc.org/LP6867-8	rdfs:subClassOf	https://loinc.org/LP6839-7	SRat	NRat	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.74742	True	False	
https://loinc.org/LP309625-4	rdfs:subClassOf	https://loinc.org/LP309501-7	Views screening^W air contrast PR+W barium contrast PR	Views for reduction^W barium contrast PR	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74731	True	False	
https://loinc.org/LP266335-1	rdfs:subClassOf	https://loinc.org/LP90905-8	Ulcers, wounds and skin problems in the last 7D	Other ulcers, wounds and skin problems	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74729	True	False	
https://loinc.org/LP343156-8	rdfs:subClassOf	https://loinc.org/LP343174-1	Current level of confidence I can remember to refill my prescriptions before they run out	Current level of confidence I can travel to my local pharmacy to fill my prescriptions	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74728	False	True	
https://loinc.org/LP343368-9	rdfs:subClassOf	https://loinc.org/LP343372-1	PROMIS short form - self-efficacy for managing social interactions 8a - version 1.0 raw score	PROMIS short form - self-efficacy for managing symptoms 8a - version 1.0 raw score	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74724	True	False	
https://loinc.org/LP116226-4	rdfs:subClassOf	https://loinc.org/LP73014-0	Organ donation consent	Organ donor	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74722	True	False	
https://loinc.org/LP422703-1	rdfs:subClassOf	https://loinc.org/LP306802-2	Somatotropin post glucose stimulation panel	Somatotropin^1.5H post 1 g/kg glucose PO	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74722	False	True	
https://loinc.org/LP307927-6	rdfs:subClassOf	https://loinc.org/LP16165-0	Ibuprofen^1H post dose	Ibuprofen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74721	True	False	
https://loinc.org/LP62819-5	rdfs:subClassOf	https://loinc.org/LP15499-4	Alpha-1-fetoprotein & Choriogonadotropin & Estriol.unconjugated	Choriogonadotropin.alpha subunit	Rad.Anatomic Location.Imaging Focus	semapv:SemanticSimilarityThresholdMatching	0.74718	False	True	
https://loinc.org/LP306935-0	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^3.5H post XXX challenge	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74715	True	False	
https://loinc.org/LP418012-3	rdfs:subClassOf	https://loinc.org/LP74745-8	Anticipated discharge date	Discharge Status	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74715	False	True	
https://loinc.org/LP306124-1	rdfs:subClassOf	https://loinc.org/LP57515-6	Homocyst(e)ine^6H post dose methionine	Methionine+Homocysteine	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74713	False	True	
https://loinc.org/LP411406-4	rdfs:subClassOf	https://loinc.org/LP411399-1	Potential lethality initial or first suicide attempt	Date of initial or first suicide attempt	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74711	False	True	
https://loinc.org/LP33526-2	rdfs:subClassOf	https://loinc.org/LP222065-7	Guidance for radiation treatment	Radiotherapy	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74709	True	False	
https://loinc.org/LP97727-9	rdfs:subClassOf	https://loinc.org/LP76355-4	Hearing loss newborn screening comment-discussion	Newborn hearing screen method	GENE	semapv:SemanticSimilarityThresholdMatching	0.74706	True	False	
https://loinc.org/LP342913-3	rdfs:subClassOf	https://loinc.org/LP342914-1	Mission related to the emergency response activation	Emergency activation decision	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.74705	False	True	
https://loinc.org/LP306961-6	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^35th specimen	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74703	False	True	
https://loinc.org/LP146299-5	rdfs:subClassOf	https://loinc.org/LP146296-1	I am bothered by itching - burning in my vulva area in the past 7D	I am bothered by odor coming from my vulva in the past 7D	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74701	False	True	
https://loinc.org/LP306979-8	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^4.5H post XXX challenge	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74699	True	False	
https://loinc.org/LP90000-8	rdfs:subClassOf	https://loinc.org/LP74944-7	Hypotension in last 7D	Hypotension	GENE	semapv:SemanticSimilarityThresholdMatching	0.74699	True	False	
https://loinc.org/LP72143-8	rdfs:subClassOf	https://loinc.org/LP72078-6	Biophysical profile.amniotic fluid volume	Amniotic fluid index.sum	Rad.Anatomic Location.Imaging Focus	semapv:SemanticSimilarityThresholdMatching	0.74696	True	False	
https://loinc.org/LP307536-5	rdfs:subClassOf	https://loinc.org/LP307438-4	Protein^1st tube	Glucose^1st tube	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74695	False	True	
https://loinc.org/LP343367-1	rdfs:subClassOf	https://loinc.org/LP343371-3	PROMIS short form - self-efficacy for managing social interactions 8a - version 1.0	PROMIS short form - self-efficacy for managing symptoms 8a - version 1.0	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74688	True	False	
https://loinc.org/LP305690-2	rdfs:subClassOf	https://loinc.org/LP62882-3	Follitropin^30M post 100 ug luteinizing releasing hormone IV	Luteinizing releasing hormone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74686	True	False	
https://loinc.org/LP115682-9	rdfs:subClassOf	https://loinc.org/LP30350-0	Tooth surface index of fluorosis - TSIF	Tooth aspect - fluorosis	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74676	False	True	
https://loinc.org/LP135804-5	rdfs:subClassOf	https://loinc.org/LP438974-0	WO & W contrast	WO contrast IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74669	True	False	
https://loinc.org/LP30354-2	rdfs:subClassOf	https://loinc.org/LP310004-9	Trunk^fetus	^Fetus	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74665	True	False	
https://loinc.org/LP432372-3	rdfs:subClassOf	https://loinc.org/LP90995-9	Experienced attempted physical restraint	Physical restraints	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74665	True	False	
https://loinc.org/LP307662-9	rdfs:subClassOf	https://loinc.org/LP15957-1	Coagulation surface induced^1D post XXX challenge	Coagulation surface induced	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74662	False	True	
https://loinc.org/LP309258-4	rdfs:subClassOf	https://loinc.org/LP309261-8	Multisection^W contrast intra duct	Multisection^W contrast intradisc	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7466	True	False	
https://loinc.org/LP307318-8	rdfs:subClassOf	https://loinc.org/LP15276-6	Tuberculosis reaction wheal^2D post dose mammalian tuberculin ID	Tuberculosis reaction wheal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74657	True	False	
https://loinc.org/LP342916-6	rdfs:subClassOf	https://loinc.org/LP187000-7	Bed type panel	Bed type	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74656	False	True	
https://loinc.org/LP281486-3	rdfs:subClassOf	https://loinc.org/LP269980-1	Casualties	Deaths	Rad.Anatomic Location.Imaging Focus	semapv:SemanticSimilarityThresholdMatching	0.74654	False	True	
https://loinc.org/LP307929-2	rdfs:subClassOf	https://loinc.org/LP16165-0	Ibuprofen^2H post dose	Ibuprofen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74654	True	False	
https://loinc.org/LP434117-0	rdfs:subClassOf	https://loinc.org/LP135000-0	Hypoglycemia evaluation panel	Hypoglycemics panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74653	True	False	
https://loinc.org/LP443911-5	rdfs:subClassOf	https://loinc.org/LP443908-1	Date the patient or responsible party was first asked about preference regarding the use of CPR	CPR Preference	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74653	True	False	
https://loinc.org/LP306200-9	rdfs:subClassOf	https://loinc.org/LP286240-9	Hydrogen/Expired gas^pre dose glucose	Hydrogen/Expired gas	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74652	True	False	
https://loinc.org/LP96306-3	rdfs:subClassOf	https://loinc.org/LP262706-7	Provider assuming care for patient upon ED disposition	Provider assuming care for patient	GENE	semapv:SemanticSimilarityThresholdMatching	0.74648	True	False	
https://loinc.org/LP285977-7	rdfs:subClassOf	https://loinc.org/LP35614-4	Erythroblasts early/100 cells	Erythroid cells	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74647	True	False	
https://loinc.org/LP420448-5	rdfs:subClassOf	https://loinc.org/LP268131-2	HLA-A & B & C (class I) typing panel	HLA-DQA1 & HLA-DQB1 typing panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74646	True	False	
https://loinc.org/LP199929-3	rdfs:subClassOf	https://loinc.org/LP249567-1	Hepatic artery	Hepatic veins	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74643	True	False	
https://loinc.org/LP102676-6	rdfs:subClassOf	https://loinc.org/LP102668-3	What is your serving size for herbal or decaffeinated tea (instant, bottled, and brewed)	What is your serving size for black tea such as lipton, or earl grey	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74642	True	False	
https://loinc.org/LP74092-5	rdfs:subClassOf	https://loinc.org/LP14449-0	Hemoglobin test status	Hemoglobin	SUFFIX	semapv:SemanticSimilarityThresholdMatching	0.74642	True	False	
https://loinc.org/LP75908-1	rdfs:subClassOf	https://loinc.org/LP75698-8	Wound infection	Surgical wounds	Rad.Guidance for.Action	semapv:SemanticSimilarityThresholdMatching	0.74641	True	False	
https://loinc.org/LP90920-7	rdfs:subClassOf	https://loinc.org/LP263843-7	Pressure injury care provided in last 7D	Healed pressure injuries	GENE	semapv:SemanticSimilarityThresholdMatching	0.74634	True	False	
https://loinc.org/LP189884-2	rdfs:subClassOf	https://loinc.org/LP189269-6	PROMIS short form - alcohol - positive consequences 7a - version 1.0	PROMIS item bank - alcohol - positive outcomes - version 1.0	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7463	True	False	
https://loinc.org/LP247877-6	rdfs:subClassOf	https://loinc.org/LP247876-8	Has had previous deliveries in the U.S.	Year of previous delivery in the U.S.	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74628	True	False	
https://loinc.org/LP308149-6	rdfs:subClassOf	https://loinc.org/LP14304-7	Erythrocytes^3rd tube	Erythrocytes	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74627	True	False	
https://loinc.org/LP309639-5	rdfs:subClassOf	https://loinc.org/LP35401-6	Views ventilation^W radionuclide IH	Views ventilation	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74625	False	True	
https://loinc.org/LP116165-4	rdfs:subClassOf	https://loinc.org/LP115870-0	About how many such episodes of cough with phlegm that lasted 1 W or more have you had in the past 12Mo	For how many Y have you had this cough	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74623	True	False	
https://loinc.org/LP207139-9	rdfs:subClassOf	https://loinc.org/LP221474-2	Wrist vessels	Wrist	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74623	True	False	
https://loinc.org/LP305684-5	rdfs:subClassOf	https://loinc.org/LP62882-3	Follitropin^2H post 100 ug luteinizing releasing hormone IV	Luteinizing releasing hormone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74623	False	True	
https://loinc.org/LP343284-8	rdfs:subClassOf	https://loinc.org/LP33393-7	Guidance for deep drainage+placement of drainage catheter	Guidance for placement of catheter	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74622	False	True	
https://loinc.org/LP94379-2	rdfs:subClassOf	https://loinc.org/LP17126-1	HIV status	HIV	GENE	semapv:SemanticSimilarityThresholdMatching	0.74622	True	False	
https://loinc.org/LP305972-4	rdfs:subClassOf	https://loinc.org/LP63076-1	Glucose^30M post 100 g glucose PO	Glucose.PO	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74619	True	False	
https://loinc.org/LP306381-7	rdfs:subClassOf	https://loinc.org/LP20163-9	Insulin-like growth factor^10th specimen post XXX challenge	Insulin-like growth factor	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74618	True	False	
https://loinc.org/LP307005-1	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^5.5H post XXX challenge	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74618	False	True	
https://loinc.org/LP307953-2	rdfs:subClassOf	https://loinc.org/LP16198-1	Methotrexate^1-2w post dose	Methotrexate	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74618	True	False	
https://loinc.org/LP434008-1	rdfs:subClassOf	https://loinc.org/LP305006-1	C peptide post XXX challenge panel	C peptide^5M pre XXX challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74614	True	False	
https://loinc.org/LP309440-8	rdfs:subClassOf	https://loinc.org/LP35346-3	Views for abscess^W Ga-67 IV	Views for abscess	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74612	False	True	
https://loinc.org/LP306964-0	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^38th specimen	Somatotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74608	True	False	
https://loinc.org/LP306881-6	rdfs:subClassOf	https://loinc.org/LP14695-8	Somatotropin^1H post XXX challenge	Somatotropin	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.74606	True	False	
https://loinc.org/LP309567-8	rdfs:subClassOf	https://loinc.org/LP309568-6	Views limited^W Ga-67 IV	Views limited^W I-131 IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74605	False	True	
https://loinc.org/LP441219-5	rdfs:subClassOf	https://loinc.org/LP441229-4	Medication total daily effective dose	Medication maximum dose amount	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74605	True	False	
https://loinc.org/LP309068-7	rdfs:subClassOf	https://loinc.org/LP33390-3	Guidance for biopsy^W contrast IV	Guidance for biopsy	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74604	False	True	
https://loinc.org/LP306390-8	rdfs:subClassOf	https://loinc.org/LP20163-9	Insulin-like growth factor^5th specimen post XXX challenge	Insulin-like growth factor	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74602	True	False	
https://loinc.org/LP305079-8	rdfs:subClassOf	https://loinc.org/LP15277-4	Calcitriol^1H post dose calcium	Calcitriol	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.746	True	False	
https://loinc.org/LP309513-2	rdfs:subClassOf	https://loinc.org/LP35406-5	Views for shunt patency^W Tc-99m MAA inj	Views for shunt patency	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74597	False	True	
https://loinc.org/LP119635-3	rdfs:subClassOf	https://loinc.org/LP140508-5	During the times when you ate an unusually large amount of food, did you experience a loss of control - feel you couldn't stop eating or control what or how much you were eating	Do you often feel that you can't control what or how much you eat	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74596	False	True	
https://loinc.org/LP116247-0	rdfs:subClassOf	https://loinc.org/LP116259-5	Incenter patients restarting dialysis after failed transplantation	Incenter dialysis patients lost to follow up	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74595	True	False	
https://loinc.org/LP444123-6	rdfs:subClassOf	https://loinc.org/LP100247-8	Risk evaluation	Risk level	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74591	False	True	
https://loinc.org/LP146621-0	rdfs:subClassOf	https://loinc.org/LP89989-5	I have difficulty urinating in the past 7D	Urinary continence in last 7D	SYSTEM	semapv:SemanticSimilarityThresholdMatching	0.74588	True	False	
https://loinc.org/LP422703-1	rdfs:subClassOf	https://loinc.org/LP306914-5	Somatotropin post glucose stimulation panel	Somatotropin^2H post 1 g/kg glucose PO	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74587	False	True	
https://loinc.org/LP307703-1	rdfs:subClassOf	https://loinc.org/LP16870-5	Coagulation tissue factor induced^12H post XXX challenge	Coagulation tissue factor induced	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74584	True	False	
https://loinc.org/LP306880-8	rdfs:subClassOf	https://loinc.org/LP305335-4	Somatotropin^1H post dose triple bolus	Cortisol^1H post dose triple bolus	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74576	True	False	
https://loinc.org/LP442415-8	rdfs:subClassOf	https://loinc.org/LP14082-9	Bacteria^^^5	Bacteria	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74572	True	False	
https://loinc.org/LP309642-9	rdfs:subClassOf	https://loinc.org/LP35464-4	Views ventilation+equilibrium^W radionuclide IH	Views ventilation+equilibrium	SYSTEM	semapv:SemanticSimilarityThresholdMatching	0.74571	True	False	
https://loinc.org/LP419641-8	rdfs:subClassOf	https://loinc.org/LP419679-8	During the past 3Mo, how often have you failed to do what was normally expected of you because of your use of other substances	During the past 3Mo, how often have you failed to do what was normally expected of you because of your use of street opioids	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74568	True	False	
https://loinc.org/LP199492-2	rdfs:subClassOf	https://loinc.org/LP412204-2	ADHD diagnostic rating scale interpretation	ADHD hyperactive symptoms severity	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74564	True	False	
https://loinc.org/LP304754-7	rdfs:subClassOf	https://loinc.org/LP15292-3	17-Ketogenic steroids^24H post 40 ug corticotropin IM BID 3 day	17-Ketogenic steroids	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74561	True	False	
https://loinc.org/LP96285-9	rdfs:subClassOf	https://loinc.org/LP133213-1	Pregnancy related history	Pregnancy	GENE	semapv:SemanticSimilarityThresholdMatching	0.74557	True	False	
https://loinc.org/LP418643-5	rdfs:subClassOf	https://loinc.org/LP64633-8	Standard thickness parameter	Thickness	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74556	False	True	
https://loinc.org/LP148717-4	rdfs:subClassOf	https://loinc.org/LP148720-8	My pharmacist advises me on the proper use of my medicines in the past 7D	My pharmacist is available to answer my questions in the past 7D	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74555	True	False	
https://loinc.org/LP307616-5	rdfs:subClassOf	https://loinc.org/LP69290-2	Clot firmness reduction^60M after maximum clot amplitude after addition of heparinase	Maximum clot firmness.intrinsic coagulation system activated.heparin insensitive	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74555	True	False	
https://loinc.org/LP157098-7	rdfs:subClassOf	https://loinc.org/LP156437-8	Symptom frequency score	Symptoms score	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74553	True	False	
https://loinc.org/LP75355-5	rdfs:subClassOf	https://loinc.org/LP128687-3	Pathological bone fracture	Broken bone	Rad.Guidance for.Action	semapv:SemanticSimilarityThresholdMatching	0.7455	True	False	
https://loinc.org/LP114608-5	rdfs:subClassOf	https://loinc.org/LP114185-4	How many cigarettes per D do you usually smoke anywhere inside the home	How many cigarettes per day do, or did, you smoke	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74546	False	True	
https://loinc.org/LP429335-5	rdfs:subClassOf	https://loinc.org/LP429324-9	Level of difficulty seeing because of changes in vision clarity during the course of the day	Level of difficulty when driving at night because of vision	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74546	True	False	
https://loinc.org/LP428949-4	rdfs:subClassOf	https://loinc.org/LP116731-3	I am embarrassed by using my inhaled medication in public in past 7D	I get embarrassed using my medication in public	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74544	False	True	
https://loinc.org/LP307177-8	rdfs:subClassOf	https://loinc.org/LP15900-1	Thyroxine.free^9th specimen post XXX challenge	Thyroxine	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.74543	True	False	
